filename,name,status,confidence,page_url,image_url
lying-shoulder-sweep.jpg,Lying Shoulder Sweep,ok-exact,1.0,https://liftmanual.com/lying-shoulder-sweep/,https://liftmanual.com/wp-content/uploads/2026/05/lying-shoulder-sweep.jpg
standing-wring-towel.jpg,Standing Wring the Towel,ok-exact,1.0,https://liftmanual.com/standing-wring-the-towel/,https://liftmanual.com/wp-content/uploads/2026/05/standing-wring-the-towel.jpg
overhead-clap.jpg,Overhead Clap,ok-exact,1.0,https://liftmanual.com/overhead-clap/,https://liftmanual.com/wp-content/uploads/2023/04/overhead-clap.jpg
bent-over-pendulum.jpg,Bent Over Shoulder Pendulum,ok-exact,1.0,https://liftmanual.com/bent-over-shoulder-pendulum/,https://liftmanual.com/wp-content/uploads/2023/04/bent-over-shoulder-pendulum.jpg
scapular-pushups.jpg,Scapular Pushups,ok-fuzzy,0.903,https://liftmanual.com/scapula-push-up/,https://liftmanual.com/wp-content/uploads/2023/04/scapula-push-up.jpg
reaching-upper-back.jpg,Reaching Upper Back Stretch,ok-exact,1.0,https://liftmanual.com/reaching-upper-back-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/reaching-upper-back-stretch.jpg
cat-cow.jpg,Cat Cow Stretch,ok-exact,1.0,https://liftmanual.com/cat-cow-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/cat-cow-stretch.jpg
cat-pose.jpg,Cat Pose,ok-exact,1.0,https://liftmanual.com/cat-pose/,https://liftmanual.com/wp-content/uploads/2023/04/cat-pose.jpg
cow-stretch.jpg,Cow Stretch,ok-exact,1.0,https://liftmanual.com/cow-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/cow-stretch.jpg
child-pose.jpg,Child Pose,ok-exact,1.0,https://liftmanual.com/child-pose/,https://liftmanual.com/wp-content/uploads/2023/04/child-pose.jpg
thread-the-needle.jpg,Thread the Needle Pose,ok-exact,1.0,https://liftmanual.com/thread-the-needle-pose/,https://liftmanual.com/wp-content/uploads/2026/05/thread-the-needle-pose.jpg
cobra.jpg,Cobra Yoga Pose,ok-exact,1.0,https://liftmanual.com/cobra-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/cobra-yoga-pose.jpg
sphinx.jpg,Sphinx,ok-exact,1.0,https://liftmanual.com/sphinx/,https://liftmanual.com/wp-content/uploads/2023/04/sphinx.jpg
upward-dog.jpg,Upward Facing Dog,ok-exact,1.0,https://liftmanual.com/upward-facing-dog/,https://liftmanual.com/wp-content/uploads/2023/04/upward-facing-dog.jpg
puppy-pose.jpg,Puppy Pose,ok-exact,1.0,https://liftmanual.com/puppy-pose/,https://liftmanual.com/wp-content/uploads/2023/04/puppy-pose.jpg
seated-back-twist.jpg,Seated Back Twist,ok-exact,1.0,https://liftmanual.com/seated-back-twist/,https://liftmanual.com/wp-content/uploads/2026/05/seated-back-twist.jpg
supine-twist.jpg,Supine Spinal Twist Yoga Pose,ok-exact,1.0,https://liftmanual.com/supine-spinal-twist-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/supine-spinal-twist-yoga-pose.jpg
knee-to-chest.jpg,Knee to Chest Stretch,ok-exact,1.0,https://liftmanual.com/knee-to-chest-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/knee-to-chest-stretch.jpg
lying-knee-to-chest.jpg,Lying Knee to Chest Stretch,ok-exact,1.0,https://liftmanual.com/lying-knee-to-chest-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/lying-knee-to-chest-stretch.jpg
double-knee-to-chest.jpg,Pavanamuktasana Yoga Pose,ok-exact,1.0,https://liftmanual.com/pavanamuktasana-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/pavanamuktasana-yoga-pose.jpg
lying-lower-back.jpg,Lying Lower Back Stretch,ok-exact,1.0,https://liftmanual.com/lying-lower-back-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/lying-lower-back-stretch.jpg
lying-knee-roll.jpg,Lying Knee Roll Over Stretch,ok-exact,1.0,https://liftmanual.com/lying-knee-roll-over-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/lying-knee-roll-over-stretch.jpg
seated-lower-back.jpg,Seated Lower Back Stretch,ok-exact,1.0,https://liftmanual.com/seated-lower-back-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/seated-lower-back-stretch.jpg
standing-back-rotation.jpg,Standing Back Rotation Stretch,ok-exact,1.0,https://liftmanual.com/standing-back-rotation-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/standing-back-rotation-stretch.jpg
middle-back.jpg,Middle Back Stretch,ok-exact,1.0,https://liftmanual.com/middle-back-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/middle-back-stretch.jpg
upper-back.jpg,Upper Back Stretch,ok-exact,1.0,https://liftmanual.com/upper-back-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/upper-back-stretch.jpg
child-to-cobra.jpg,Child to Cobra Pose,ok-exact,1.0,https://liftmanual.com/child-to-cobra-pose/,https://liftmanual.com/wp-content/uploads/2026/05/child-to-cobra-pose.jpg
kneeling-back-rotation.jpg,Kneeling Back Rotation Stretch,ok-exact,1.0,https://liftmanual.com/kneeling-back-rotation-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/kneeling-back-rotation-stretch.jpg
back-stretch.jpg,Back Stretch,ok-exact,1.0,https://liftmanual.com/back-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/back-stretch.jpg
bow-pose.jpg,Bow Yoga Pose,ok-exact,1.0,https://liftmanual.com/bow-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/bow-yoga-pose.jpg
camel.jpg,Camel Pose,ok-exact,1.0,https://liftmanual.com/camel-pose/,https://liftmanual.com/wp-content/uploads/2023/04/camel-pose.jpg
bridge.jpg,Bridge Pose Setu Bandhasana,ok-exact,1.0,https://liftmanual.com/bridge-pose-setu-bandhasana/,https://liftmanual.com/wp-content/uploads/2026/05/bridge-pose-setu-bandhasana.jpg
wheel.jpg,Wheel Pose Urdhva Dhanurasana,ok-exact,1.0,https://liftmanual.com/wheel-pose-urdhva-dhanurasana/,https://liftmanual.com/wp-content/uploads/2026/05/wheel-pose-urdhva-dhanurasana.jpg
plow.jpg,Plow Yoga Pose,ok-exact,1.0,https://liftmanual.com/plow-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/plow-yoga-pose.jpg
open-book.jpg,Open Book Stretch,ok-exact,1.0,https://liftmanual.com/open-book-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/open-book-stretch.jpg
inchworm.jpg,Bodyweight Front Plank to Downward Dog,ok-exact,1.0,https://liftmanual.com/bodyweight-front-plank-to-downward-dog/,https://liftmanual.com/wp-content/uploads/2023/04/bodyweight-front-plank-to-downward-dog.jpg
thoracic-bridge.jpg,Thoracic Bridge,ok-exact,1.0,https://liftmanual.com/thoracic-bridge/,https://liftmanual.com/wp-content/uploads/2023/04/thoracic-bridge.jpg
kneeling-tspine.jpg,Kneeling T Spine Mobility,ok-exact,1.0,https://liftmanual.com/kneeling-t-spine-mobility/,https://liftmanual.com/wp-content/uploads/2026/05/kneeling-t-spine-mobility.jpg
seated-spinal-twist.jpg,Ardha Matsyendrasana Yoga Pose,ok-exact,1.0,https://liftmanual.com/ardha-matsyendrasana-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/ardha-matsyendrasana-yoga-pose.jpg
lying-crossover.jpg,Lying Crossover Stretch,ok-exact,1.0,https://liftmanual.com/lying-crossover-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/lying-crossover-stretch.jpg
spine-twist.jpg,Spine Twist,ok-exact,1.0,https://liftmanual.com/spine-twist/,https://liftmanual.com/wp-content/uploads/2023/04/spine-twist.jpg
